,Unnamed: 0,bulk_modulus,shear_modulus,suspect_value,Allred-Rochow_EN_feat_1,Allred-Rochow_EN_feat_2,Allred-Rochow_EN_feat_3,Allred-Rochow_EN_feat_4,Gillman_number_VE_feat_1,Gillman_number_VE_feat_2,Gillman_number_VE_feat_3,Gillman_number_VE_feat_4,Gilman_electron_density,Gordy_EN_feat_1,Gordy_EN_feat_2,Gordy_EN_feat_3,Gordy_EN_feat_4,Laue_class,Martynov_EN_feat_1,Martynov_EN_feat_2,Martynov_EN_feat_3,Martynov_EN_feat_4,Mendeleev_number_feat_1,Mendeleev_number_feat_2,Mendeleev_number_feat_3,Mendeleev_number_feat_4,Mulliken_EN_feat_1,Mulliken_EN_feat_2,Mulliken_EN_feat_3,Mulliken_EN_feat_4,Pauling_EN_feat_1,Pauling_EN_feat_2,Pauling_EN_feat_3,Pauling_EN_feat_4,Zungar_radius_feat_1,Zungar_radius_feat_2,Zungar_radius_feat_3,Zungar_radius_feat_4,anisotropy,atomic_number_feat_1,atomic_number_feat_2,atomic_number_feat_3,atomic_number_feat_4,atomic_radius_feat_1,atomic_radius_feat_2,atomic_radius_feat_3,atomic_radius_feat_4,atomic_weight_feat_1,atomic_weight_feat_2,atomic_weight_feat_3,atomic_weight_feat_4,boiling_point_feat_1,boiling_point_feat_2,boiling_point_feat_3,boiling_point_feat_4,cohesive_energy_feat_1,cohesive_energy_feat_2,cohesive_energy_feat_3,cohesive_energy_feat_4,covalent_radius_feat_1,covalent_radius_feat_2,covalent_radius_feat_3,covalent_radius_feat_4,crystal_class,crystal_radius_feat_1,crystal_radius_feat_2,crystal_radius_feat_3,crystal_radius_feat_4,crystal_system,density,density_feat_1,density_feat_2,density_feat_3,density_feat_4,electron_density,family_number_feat_1,family_number_feat_2,family_number_feat_3,family_number_feat_4,first_ionization_energy_feat_1,first_ionization_energy_feat_2,first_ionization_energy_feat_3,first_ionization_energy_feat_4,group_number_feat_1,group_number_feat_2,group_number_feat_3,group_number_feat_4,heat_of_atomization_feat_1,heat_of_atomization_feat_2,heat_of_atomization_feat_3,heat_of_atomization_feat_4,heat_of_fusion_feat_1,heat_of_fusion_feat_2,heat_of_fusion_feat_3,heat_of_fusion_feat_4,heat_of_vaporization_feat_1,heat_of_vaporization_feat_2,heat_of_vaporization_feat_3,heat_of_vaporization_feat_4,inversion_centre,ionic_radius_feat_1,ionic_radius_feat_2,ionic_radius_feat_3,ionic_radius_feat_4,melting_point_feat_1,melting_point_feat_2,melting_point_feat_3,melting_point_feat_4,metallic_valence_feat_1,metallic_valence_feat_2,metallic_valence_feat_3,metallic_valence_feat_4,number_VE_feat_1,number_VE_feat_2,number_VE_feat_3,number_VE_feat_4,number_d_electrons_feat_1,number_d_electrons_feat_2,number_d_electrons_feat_3,number_d_electrons_feat_4,number_outer_shell_electrons_feat_1,number_outer_shell_electrons_feat_2,number_outer_shell_electrons_feat_3,number_outer_shell_electrons_feat_4,number_p_electrons_feat_1,number_p_electrons_feat_2,number_p_electrons_feat_3,number_p_electrons_feat_4,number_s_electrons_feat_1,number_s_electrons_feat_2,number_s_electrons_feat_3,number_s_electrons_feat_4,outer_shell_electron_density,period_number_feat_1,period_number_feat_2,period_number_feat_3,period_number_feat_4,polar_axis,polarizability_feat_1,polarizability_feat_2,polarizability_feat_3,polarizability_feat_4,reduced_volume,space_group_number,specific_heat_feat_1,specific_heat_feat_2,specific_heat_feat_3,specific_heat_feat_4,thermal_conductivity_feat_1,thermal_conductivity_feat_2,thermal_conductivity_feat_3,thermal_conductivity_feat_4,valence_electron_density,volume_per_atom
10,10,40.0761235379479,33.16547462638,False,2.2065,0.765,0.912,2.589,4.0,4,1,6,0.45137477148080396,6.1452,0.598800000000001,3.2223,5.8458,11,2.225,0.85,0.9,2.65,45.0,86,1,88,6.12,0.2,3.01,6.22,2.27,0.62,0.98,2.58,2.16,2.12,1.1,1.61,1.0,11.0,10,3,16,1.95,1.9,1.0,1.45,22.974,18.184,6.941,32.066,1974.075,2512.45,717.85,1615.15,3.055,0.41,1.63,2.85,2.14,2.24,1.02,1.63,37,1.115,1.37,0.43,0.9,7,1.64,1.578,0.9840000000000001,0.5429999999999999,2.07,0.150458257160268,4.5,5,1,7,1020.0,40,520,1000,9.0,14,1,16,300.5,43,161,279,3.85875,4.2825,1.7175,3.0,150.82,282.04,9.8,145.92,1,1.95,1.9,1.0,1.45,646.625,521.35,385.95,453.65,2.0,0.0,1.0,2.0,4.0,4,1,6,0.0,0,0,0,4.0,4,1,6,2.0,4,0,4,2.0,0,1,2,0.45137477148080396,3.5,1,2,3,0,25.75,45.7,2.9,24.3,46.55,225,3.955,6.49,0.71,3.6,84.8345,169.13099999999997,0.26899999999999996,84.7,0.45137477148080396,15.508177333516901
11,11,78.130294793542,69.6957029195801,False,2.717,1.786,0.912,3.61,4.0,4,1,6,0.854890466979459,7.40745,1.9257,3.2223,8.3703,11,2.56,1.52,0.9,3.32,44.5,85,1,87,6.78,1.52,3.01,7.54,2.7,1.48,0.98,3.44,1.8425,2.755,0.465,1.61,1.0,7.0,2,3,8,1.75,2.3,0.6,1.45,14.9407,2.1174,6.941,15.9994,1660.225,3140.15,90.15,1615.15,2.94,0.64,1.63,2.62,1.995,2.53,0.73,1.63,37,1.505,0.59,0.9,1.21,7,2.02,0.543715,1.08457,0.00143,0.5429999999999999,0.284963488993153,4.5,5,1,7,1177.0,274,520,1314,9.0,14,1,16,285.5,73,161,249,3.111295,5.77741,0.22259,3.0,147.62495,288.4301,3.4099,145.92,1,1.75,2.3,0.6,1.45,481.025,852.55,54.75,453.65,1.0,2.0,0.0,1.0,4.0,4,1,6,0.0,0,0,0,4.0,4,1,6,2.0,4,0,4,2.0,0,1,2,0.854890466979459,3.0,2,2,2,0,24.6965,47.806999999999995,0.7929999999999999,24.3,24.51,225,4.06,6.28,0.92,3.6,84.71337,169.37326000000002,0.026739999999999996,84.7,0.854890466979459,8.18818348125081
12,12,171.712878201481,105.473088851076,False,2.411,1.31,1.756,3.0660000000000003,4.0,2,3,5,0.699656012308172,5.5253,2.7162,4.1672,6.8834,9,2.275,1.15,1.7,2.85,78.0,8,74,82,5.25,4.1,3.2,7.3,2.425,1.23,1.81,3.04,1.1175,1.155,0.54,1.695,0.74320938332309,19.0,24,7,31,0.975,0.65,0.65,1.3,41.86487,55.71626,14.006739999999999,69.723,1376.75,2598.8,77.35,2676.15,3.865,2.11,2.81,4.92,1.005,0.51,0.75,1.26,29,0.53,0.46,0.3,0.76,6,6.08,2.950625,5.89875,0.00125,5.9,0.349828006154086,6.0,2,5,7,990.5,823,579,1402,14.0,2,13,15,379.5,187,286,473,2.9752,5.2296,0.3604,5.59,130.7464,255.9072,2.7928,258.7,0,0.975,0.65,0.65,1.3,183.1,239.7,63.25,302.95,3.22,0.44,3.0,3.44,4.0,2,3,5,0.0,0,0,0,4.0,2,3,5,2.0,2,1,3,2.0,0,2,2,0.699656012308172,3.0,2,2,4,1,4.6,7.0,1.1,8.1,45.76,186,0.705,0.67,0.37,1.04,20.31299,40.574020000000004,0.02598,40.6,0.699656012308172,11.434190315335
13,13,194.405488958016,121.53101416274201,False,2.3395,1.453,1.6130000000000002,3.0660000000000003,4.0,2,3,5,0.7663349807880441,5.20355,3.3597,3.5237,6.8834,9,2.245,1.21,1.64,2.85,77.5,9,73,82,5.265,4.07,3.23,7.3,2.325,1.43,1.61,3.04,1.1075,1.135,0.54,1.675,0.75,10.0,6,7,13,0.95,0.6,0.65,1.25,20.4941395,12.974799,14.006739999999999,26.981539,1408.75,2662.8,77.35,2740.15,4.155,1.53,3.39,4.92,0.965,0.43,0.75,1.18,29,0.415,0.23,0.3,0.53,6,3.26,1.350625,2.69875,0.00125,2.7,0.38316749039402204,6.0,2,5,7,990.0,824,578,1402,14.0,2,13,15,399.5,147,326,473,5.5752,10.4296,0.3604,10.79,148.0964,290.6072,2.7928,293.4,0,0.95,0.6,0.65,1.25,498.2,869.9,63.25,933.15,3.0,0.0,3.0,3.0,4.0,2,3,5,0.0,0,0,0,4.0,2,3,5,2.0,2,1,3,2.0,0,2,2,0.7663349807880441,2.5,1,2,3,1,4.7,7.2,1.1,8.3,41.74,186,0.97,0.14,0.9,1.04,118.51298999999999,236.97402000000002,0.02598,237.0,0.7663349807880441,10.4392990018195
14,14,114.96090512493099,41.7193748646843,False,2.2365,1.8869999999999998,1.2930000000000001,1.59,4.0,4,2,3,0.33024567247886305,5.27525,4.6015,2.9745,3.7880000000000003,3,2.735,2.85,1.31,2.08,96.0,56,62,68,6.325,5.15,3.75,4.45,2.855,3.09,1.31,2.2,3.465,2.87,2.03,2.45,0.6550148700534879,52.0,80,12,46,2.15,1.3,1.4,1.5,118.5725,188.535,24.305,106.42,4094.725,5463.15,1363.15,3413.15,4.645,6.27,1.51,3.89,1.96,1.2,1.28,1.36,8,1.21,0.7,0.78,0.86,3,8.67,12.87,22.26,1.74,12.0,0.264196537983091,5.0,6,2,4,1173.0,870,738,804,11.0,18,2,10,452.0,608,148,378,22.076999999999998,26.246,8.954,17.6,420.7,586.6,127.4,357.0,1,2.15,1.3,1.4,1.5,2288.225,2732.15,922.15,1827.15,6.78,9.56,2.0,5.78,11.0,18,2,10,10.0,20,0,10,1.0,2,0,2,0.0,0,0,0,1.0,2,0,2,0.132098268991545,6.5,7,3,5,0,10.1,1.0,4.8,10.6,181.72,62,0.75,0.54,0.24,1.02,149.8,12.4,71.8,156.0,0.7925896139492721,15.1402438144591
15,15,108.09479972680799,47.3827819350243,False,1.236,0.648,0.912,1.56,2.5,3,1,4,0.377723277482669,3.47425,0.5039,3.2223,3.7262,9,1.445,1.09,0.9,1.99,30.0,58,1,59,3.655,1.29,3.01,4.3,1.63,1.3,0.98,2.28,2.065,0.91,1.61,2.52,0.7385111381125959,24.0,42,3,45,1.4,0.0999999999999999,1.35,1.45,54.92325,95.9645,6.941,102.9055,2807.65,2385.0,1615.15,4000.15,3.69,4.12,1.63,5.75,1.44,0.38,1.25,1.63,31,0.855,0.09,0.81,0.9,6,6.89,6.4715,11.857000000000001,0.5429999999999999,12.4,0.377723277482669,2.5,3,1,4,620.0,200,520,720,5.0,8,1,9,358.5,395,161,556,12.25,18.5,3.0,21.5,319.46,347.08,145.92,493.0,0,1.4,0.0999999999999999,1.35,1.45,1346.4,1785.5,453.65,2239.15,3.39,4.78,1.0,5.78,5.0,8,1,9,4.0,8,0,8,1.0,0,1,1,0.0,0,0,0,1.0,0,1,1,0.151089310993068,3.5,3,2,5,1,16.45,15.7,8.6,24.3,26.49,187,1.921,3.358,0.242,3.6,117.35,65.3,84.7,150.0,0.755446554965338,13.237203789298901
16,16,195.11014358556199,117.76013211953699,False,1.7080000000000002,0.264,1.5759999999999998,1.84,3.0,2,2,4,0.6785513893659879,3.6459,0.2966,3.4976,3.7942,11,1.585,0.27,1.45,1.72,62.5,9,58,67,4.6,0.600000000000001,4.3,4.9,1.725,0.31,1.57,1.88,1.55,0.94,1.08,2.02,1.0,15.5,23,4,27,1.2,0.3,1.05,1.35,33.97269,49.92102,9.01218,58.9332,3193.15,100.0,3143.15,3243.15,3.855,1.07,3.32,4.39,1.03,0.26,0.9,1.16,37,0.475,0.13,0.41,0.54,7,6.38,5.375,7.05,1.85,8.9,0.622005440252156,3.0,2,2,4,829.5,139,760,899,5.5,7,2,9,374.5,101,324,425,14.195,3.99,12.2,16.19,334.45,84.1,292.4,376.5,1,1.2,0.3,1.05,1.35,1659.65,217.0,1551.15,1768.15,3.89,3.78,2.0,5.78,5.5,7,2,9,3.5,7,0,7,2.0,0,2,2,0.0,0,0,0,2.0,0,2,2,0.45236759291065903,3.0,2,2,4,0,6.55,1.9,5.6,7.5,17.7,221,1.12,1.4,0.42,1.82,150.0,100.0,100.0,200.0,1.2440108805043102,8.84236639115302
17,17,130.547092814645,45.6364284006255,False,3.5815,3.937,1.6130000000000002,1.85,4.5,3,2,3,0.4062271265081579,7.2574,7.4674,3.5237,3.6637,11,2.44,1.6,1.08,1.64,132.5,119,64,73,8.335,10.21,3.23,4.48,3.655,4.09,1.61,1.9,3.8975,4.445,1.675,2.04,1.0,50.0,74,13,29,2.65,2.8,1.25,1.35,108.8097695,163.656461,26.981539,63.54600000000001,5630.3,5780.3,2740.15,2840.15,6.93,7.08,3.39,3.49,2.345,2.33,1.17,1.18,37,1.33,1.6,0.53,0.71,7,7.34,14.79,24.18,2.7,8.96,0.28435898855571,8.5,7,4,5,1406.5,1657,578,745,23.0,20,11,13,670.0,688,326,338,24.97,28.36,10.79,13.05,597.15,607.5,293.4,300.3,1,2.65,2.8,1.25,1.35,2500.8,3135.3,933.15,1356.15,9.66,13.32,3.0,5.44,18.0,30,3,11,15.0,30,0,10,3.0,0,1,3,0.5,1,0,1,2.5,1,1,2,0.32498170120652603,7.5,9,3,4,0,14.2,11.8,6.7,8.3,49.26,225,1.02,0.24,0.38,0.9,720.0,966.0,237.0,401.0,1.13743595422284,12.3083853187721
18,18,59.0480077327183,27.809495692892103,False,4.38,5.32,1.72,1.76,3.5,1,1,3,0.16784127366057097,20.3542,25.2668,7.7208,8.2469,11,3.935,4.05,1.49,1.91,173.5,221,63,71,12.62,14.04,4.91,5.6,5.14,5.72,2.0,2.28,6.17,6.94,2.41,2.7,1.0,199.0,242,78,80,3.675,4.65,1.35,1.5,498.72,607.28,195.08,200.59,3310.375,1579.55,630.15,4100.15,4.26,3.16,0.67,5.84,3.63,4.66,1.3,1.49,37,2.03,2.58,0.74,0.83,7,13.9,37.7,32.6,13.5,21.4,0.18462540102662803,10.0,12,4,4,2448.0,3160,868,1007,29.0,38,10,12,404.5,321,61,565,14.39,10.42,2.295,19.6,373.458,273.084,59.229,510.0,1,3.675,4.65,1.35,1.5,1491.075,1108.15,234.25,2045.15,11.77,11.98,4.44,5.78,29.0,38,10,12,24.5,31,9,10,4.5,7,1,2,0.0,0,0,0,4.5,7,1,2,0.125880955245428,15.0,18,6,6,0,14.05,15.1,5.4,6.5,119.17,229,0.34299999999999997,0.426,0.13,0.139,52.48,38.24,8.34,71.6,0.9231270051331409,23.832040312618698
19,19,113.662207245725,22.022909703105398,False,2.616,1.7919999999999998,1.72,1.756,4.5,3,3,3,0.34865480112158703,8.0276,0.6136000000000009,4.1672,7.7208,11,2.655,1.49,1.7,1.91,105.5,85,63,74,6.0,0.800000000000001,3.2,5.6,2.95,1.34,1.81,2.28,3.045,0.69,1.695,2.7,1.0,70.0,16,31,78,1.975,1.25,1.3,1.35,167.263,55.63399999999999,69.723,195.08,4726.225,1252.15,2676.15,4100.15,5.73,0.22,2.81,5.84,1.91,1.22,1.26,1.3,37,1.13,0.78,0.74,0.76,7,10.76,16.6,9.6,5.9,21.4,0.25180624525448003,7.0,6,4,5,1013.0,290,579,868,18.0,16,10,13,568.5,7,286,565,15.39,8.42,5.59,19.6,513.7,7.399999999999981,258.7,510.0,1,1.975,1.25,1.3,1.35,1325.525,1439.25,302.95,2045.15,6.33,1.1,3.44,5.78,8.0,4,3,10,4.5,9,0,9,3.5,5,1,3,1.0,2,0,1,2.5,3,1,2,0.23243653408105802,7.0,2,4,6,0,11.35,9.7,6.5,8.1,51.63,225,0.435,0.61,0.13,0.37,76.4,9.60000000000001,40.6,71.6,0.7554187357634391,17.2089986447874
20,20,35.0067819879051,13.126805572081802,False,1.839,0.638,1.52,2.158,3.5,5,1,6,0.20338372824578896,4.68025,1.5231,3.9187,5.4418,9,1.89,0.98,1.4,2.38,80.0,20,70,90,4.91,1.16,4.33,5.49,1.895,0.41,1.69,2.1,1.9425,0.545,1.67,2.215,0.40133306133550894,50.0,4,48,52,1.475,0.15,1.4,1.55,120.0055,15.189,112.411,127.6,1150.55,224.8,1038.15,1262.95,1.675,1.03,1.16,2.19,1.42,0.12,1.36,1.48,29,1.015,0.19,0.92,1.11,6,5.79,7.445,2.41,6.24,8.65,0.261493364887443,5.0,2,4,6,868.5,1,868,869,14.0,4,12,16,154.5,85,112,197,11.841,11.298,6.192,17.49,76.06,47.02,52.55,99.57,0,1.475,0.15,1.4,1.55,658.35,128.6,594.05,722.65,3.22,2.44,2.0,4.44,9.0,6,6,12,10.0,0,10,10,2.0,0,2,2,2.0,4,0,4,2.0,0,2,2,0.11621927328330801,5.0,0,5,5,1,6.35,1.7,5.5,7.2,826.46,186,0.215,0.03,0.2,0.23,49.575,94.45,2.35,96.8,0.522986729774885,34.4176992937238
21,21,29.968058806610603,19.1792740736106,False,1.81,1.5519999999999998,1.034,1.2930000000000001,3.0,2,2,2,0.140147573516146,4.4809,2.9362,2.9745,3.0128,9,1.895,1.45,1.17,1.31,71.5,129,7,68,4.85,5.3,2.2,3.75,1.81,1.62,1.0,1.31,3.53,1.06,2.03,3.0,0.7441742704480071,22.0,4,12,20,2.4,1.2,1.5,1.8,44.343999999999994,8.532,24.305,40.078,2241.725,969.15,1363.15,1757.15,2.43,1.18,1.51,1.84,2.23,0.98,1.36,1.74,32,1.43,0.58,0.86,1.14,6,1.72,2.515,1.93,1.55,1.74,0.0467158578387155,3.0,2,2,2,1033.0,886,590,738,3.0,2,2,2,237.0,118,148,178,13.224,9.368,8.54,8.954,204.05,101.5,127.4,153.3,1,2.4,1.2,1.5,1.8,1478.225,732.15,922.15,1112.15,3.0,2.0,2.0,2.0,3.0,2,2,2,0.0,0,0,0,3.0,2,2,2,0.0,0,0,0,3.0,2,2,2,0.140147573516146,5.0,2,3,4,0,22.0,1.6,10.6,22.8,343.17,194,1.335,1.41,0.63,1.02,256.0,112.0,156.0,200.0,0.140147573516146,28.5413432401608
22,22,40.764453400288204,25.8488960273125,False,2.205,0.762,1.2930000000000001,1.824,4.0,0,2,4,0.233221133158021,5.2708,1.3564,2.9745,4.5926,11,2.25,0.74,1.31,1.88,108.0,56,68,80,5.9,3.2,3.75,4.3,2.29,0.66,1.31,1.96,2.97,2.18,1.88,2.03,1.0,37.0,26,12,50,2.225,1.55,1.45,1.5,83.66,70.1,24.305,118.71,2634.725,183.15,1363.15,2543.15,3.08,0.12,1.51,3.14,2.065,1.31,1.36,1.41,37,1.205,1.03,0.69,0.86,7,3.6,5.395,3.83,1.74,7.31,0.0777403777193402,4.5,1,2,5,1092.5,767,709,738,9.0,10,2,14,299.0,6,148,302,12.4685,10.879000000000001,7.029,8.954,275.3,41.0,127.4,295.8,1,2.225,1.55,1.45,1.5,1174.725,1339.15,505.15,922.15,4.0,0.0,2.0,4.0,4.0,0,2,4,5.0,10,0,10,3.0,2,2,2,1.0,2,0,2,3.0,2,2,2,0.15548075543868,5.5,1,3,5,0,14.45,13.5,7.7,10.6,77.23,225,1.1335,1.8130000000000002,0.22699999999999998,1.02,189.3,245.4,66.6,156.0,0.233221133158021,25.726656580193602
23,23,129.672122507625,20.270327772191102,False,2.1,0.44,1.16,1.88,3.5,1,2,3,0.261641278946404,8.15995,9.1617,3.5791,6.3704,5,2.61,1.7,1.73,1.76,75.5,29,45,61,6.0,3.2,3.8,4.4,2.255,0.69,1.3,1.91,4.0,3.64,2.18,2.91,0.897913350268134,86.0,116,28,72,2.225,1.75,1.35,1.55,207.8367,298.2866,58.6934,178.49,6374.725,6743.15,3003.15,4873.15,8.66,8.44,4.44,6.44,2.015,1.73,1.15,1.44,16,1.2,1.0,0.7,0.85,4,12.04,17.75,17.7,8.9,13.3,0.244198527016643,6.0,4,4,4,1027.5,581,659,737,9.0,2,4,10,834.0,808,430,619,32.795,30.65,17.47,24.06,760.2,779.6,370.4,575.0,1,2.225,1.75,1.35,1.55,3363.225,3274.15,1726.15,2500.15,6.89,2.22,4.0,5.78,9.0,2,4,10,6.0,4,2,8,3.0,2,2,2,0.0,0,0,0,3.0,2,2,2,0.20931302315712302,8.0,8,4,6,0,19.6,25.6,6.8,16.2,114.7,140,0.36,0.16,0.14,0.44,68.35,44.7,23.0,90.7,0.7325955810499301,19.1101343799204
24,24,86.811629604597,59.088088031998204,False,2.884,2.168,1.8,1.984,7.5,5,5,5,0.596231648778924,6.7048,6.5716,3.4189999999999996,4.9953,3,2.975,2.61,1.67,2.14,112.5,115,55,85,6.88,5.64,4.06,4.85,2.965,2.27,1.83,2.05,2.82,1.42,1.765,2.11,0.6372821497120921,64.0,76,26,51,2.15,1.5,1.4,1.45,149.6835,187.673,55.847,121.76,3734.725,1423.15,2223.15,3023.15,4.89,1.22,2.75,4.28,1.985,1.63,1.17,1.4,8,1.245,1.11,0.69,0.9,3,9.88,10.62,5.52,6.69,7.86,0.2583670478042,8.0,8,4,6,1215.0,906,762,834,19.0,22,8,15,471.0,106,262,418,26.77,25.94,13.8,19.87,251.94,195.32,77.14,349.6,1,2.15,1.5,1.4,1.45,1808.225,0.14999999999986402,904.15,1808.15,5.89,0.22,3.0,5.78,9.0,2,5,8,13.0,14,6,10,3.0,2,2,2,3.0,6,0,3,3.0,2,2,2,0.23849265951156895,7.0,6,4,5,0,10.8,4.8,6.6,8.4,100.66,58,0.43,0.02,0.21,0.44,64.4,31.6,24.3,80.2,0.775101143412601,16.7720046738208
25,25,200.07721352622602,83.8867378043873,False,3.09,3.36,1.41,1.59,6.0,6,3,3,0.3997461413519461,7.43315,7.8617,3.5023,3.7880000000000003,5,4.135,4.21,2.03,2.08,116.5,139,47,62,8.675,9.35,4.0,4.45,4.1,5.0,1.6,2.2,5.055,4.59,2.45,2.76,0.66137532808399,89.5,97,41,46,2.825,2.75,1.4,1.45,206.08319,226.35362,92.90638,106.42,7627.3,5224.3,3413.15,5015.15,9.62,4.1,3.89,7.57,2.59,2.5,1.28,1.34,16,1.56,1.56,0.78,0.78,4,11.4,22.285,27.43,8.57,12.0,0.249841338344966,8.0,8,4,4,1532.0,1760,652,804,17.5,25,5,10,930.0,408,378,726,39.6,26.4,17.6,26.4,876.5,389.0,357.0,682.0,1,2.825,2.75,1.4,1.45,4111.3,2740.3,1827.15,2741.15,11.17,12.34,5.0,5.78,17.5,25,5,10,17.0,26,4,10,0.5,1,0,1,0.0,0,0,0,0.5,1,0,1,0.0666243568919911,10.0,10,5,5,0,15.05,1.3,4.8,15.7,60.02,139,0.49,0.46,0.24,0.26,134.55,161.7,53.7,71.8,0.999365353379866,15.0095257447837
26,26,146.954263995433,52.655852332283494,False,3.648,3.984,1.656,1.88,6.0,6,3,3,0.46205524819335403,7.4855,6.5036,3.5791,4.2337,9,3.455,3.65,1.63,1.76,129.0,108,61,75,8.15,10.1,3.1,4.4,3.755,3.95,1.78,1.91,4.295,4.49,2.05,2.18,0.8633041865394809,66.5,35,28,49,2.8,2.5,1.35,1.55,145.4491,61.2622,58.6934,114.818,5681.3,6656.3,2353.15,3003.15,7.92,10.8,2.52,4.44,2.445,2.01,1.15,1.44,32,1.52,1.16,0.7,0.94,6,9.3,17.005,19.39,7.31,8.9,0.250279926104734,8.5,7,4,5,1384.5,1653,558,737,21.5,17,10,13,766.5,1047,243,430,27.8365,49.147,3.263,17.47,671.35,879.7,231.5,370.4,1,2.8,2.5,1.35,1.55,2804.1,4748.7,429.75,1726.15,10.39,13.9,3.44,5.78,16.5,27,3,10,17.0,14,8,10,4.0,4,2,2,0.5,1,0,1,4.0,4,2,2,0.308036832128903,8.5,7,4,5,0,15.05,10.7,6.8,9.7,103.88,194,0.775,1.09,0.23,0.44,176.85,190.5,81.6,90.7,1.0011197044189302,12.9854601229185
27,27,49.203180806091204,29.5787527006744,False,1.7985,0.371,1.6130000000000002,1.984,4.0,2,3,5,0.27660265099179904,4.2595,1.4716,3.5237,4.9953,11,1.89,0.5,1.64,2.14,79.0,12,73,85,4.04,1.62,3.23,4.85,1.83,0.44,1.61,2.05,1.72,0.0899999999999999,1.675,1.765,1.0,32.0,38,13,51,1.35,0.2,1.25,1.45,74.3707695,94.778461,26.981539,121.76,2481.65,517.0,2223.15,2740.15,3.07,0.64,2.75,3.39,1.29,0.22,1.18,1.4,36,0.715,0.37,0.53,0.9,7,4.27,4.695,3.99,2.7,6.69,0.13830132549589902,5.5,1,5,6,706.0,256,578,834,14.0,2,13,15,294.0,64,262,326,15.33,9.08,10.79,19.87,185.27,216.26,77.14,293.4,0,1.35,0.2,1.25,1.45,918.65,29.0,904.15,933.15,3.0,0.0,3.0,3.0,4.0,2,3,5,5.0,10,0,10,2.5,1,2,3,2.0,2,1,3,2.0,0,2,2,0.172876656869874,4.0,2,3,5,1,7.45,1.7,6.6,8.3,57.81,216,0.555,0.69,0.21,0.9,130.65,212.7,24.3,237.0,0.27660265099179904,28.9223547616585
28,28,231.87718023216098,146.904977065091,False,7.028,7.604,1.6130000000000002,3.61,12.0,12,3,6,1.06045169422062,16.07915,18.0635,3.5237,8.3703,7,6.62,6.68,1.64,3.32,203.5,115,73,87,14.54,16.16,3.23,7.54,6.77,7.1,1.61,3.44,2.3725,1.955,0.465,1.675,0.577433455433456,25.0,2,8,13,2.15,0.7,0.6,1.25,50.980639000000004,5.9648780000000095,15.9994,26.981539,2875.375,5209.85,90.15,2740.15,7.32,1.08,2.62,3.39,2.275,0.17,0.73,1.18,24,2.345,2.57,0.53,1.21,5,3.99,2.7021450000000002,5.39571,0.00143,2.7,0.212090338844125,15.5,11,5,7,2549.0,2786,578,1314,37.0,22,13,16,699.5,95,249,326,11.123885000000001,20.912229999999997,0.22259,10.79,298.51485,576.5703,3.4099,293.4,1,2.15,0.7,0.6,1.25,1015.275,1702.05,54.75,933.15,3.0,6.0,0.0,3.0,12.0,12,3,6,0.0,0,0,0,12.0,12,3,6,7.0,10,1,4,5.0,2,2,2,1.06045169422062,6.0,0,2,3,0,9.4895,14.220999999999998,0.7929999999999999,8.3,84.9,167,2.28,0.96,0.9,0.92,237.04011,473.91978,0.026739999999999996,237.0,1.06045169422062,8.48694952259426
29,29,82.9344480642584,57.0143269800793,False,3.8960000000000004,4.112,1.84,1.984,9.5,11,4,5,0.378684284223122,9.24175,11.4883,3.4976,4.9953,10,4.07,4.7,1.72,2.14,156.5,197,58,85,9.425,10.25,4.3,4.85,4.015,4.27,1.88,2.05,3.6575,3.275,1.765,2.02,1.0,90.0,126,27,51,2.85,3.0,1.35,1.45,212.1066,306.3468,58.9332,121.76,4906.3,3526.3,2223.15,3143.15,6.32,3.86,2.75,4.39,2.68,3.04,1.16,1.4,34,1.62,2.16,0.54,0.9,7,7.41,14.485,11.17,6.69,8.9,0.147266110531214,11.0,14,4,6,1631.0,1742,760,834,27.0,36,9,15,605.5,361,262,425,37.9,43.42,16.19,19.87,303.96,145.08,77.14,376.5,1,2.85,3.0,1.35,1.45,2240.3,944.3,904.15,1768.15,7.39,3.22,3.0,5.78,12.0,6,5,9,18.5,23,7,10,4.0,4,2,2,4.5,9,0,3,4.0,4,2,2,0.168304126321387,9.5,11,4,5,0,13.65,12.3,6.6,7.5,380.4,204,0.525,0.21,0.21,0.42,86.45,27.1,24.3,100.0,0.589064442124856,23.766499891759896
