,Unnamed: 0,epsilon_x opt,epsilon_y opt,epsilon_z opt,e_form,shear modulus,bulk modulus,gap tbmbj,epsilon_x tbmbj,epsilon_y tbmbj,epsilon_z tbmbj,gap opt
3156,16616,6.1172,6.1172,5.3803,-2.01,34.493,51.321999999999996,3.2739,4.7927,4.7926,4.345,2.3267
3157,16618,14.0359,14.0359,14.0359,0.312,10.9,33.766999999999996,1.3213,4.5453,4.5453,4.5453,1.0832
3158,16619,13.9789,13.977,13.8534,0.133,16.72,28.933000000000003,0.5799,9.5367,9.5311,9.0371,0.3635
3159,16632,14.889000000000001,14.889000000000001,11.9803,-0.589,232.267,375.611,1.7908,14.4245,14.4245,10.8336,1.7579
3160,16643,32.3009,32.3009,32.3009,0.285,53.38,73.467,0.0358,30.6092,30.6092,30.6092,0.0069
3161,16649,5.9,5.9,5.9,-1.95,146.58,210.4,2.1413,4.8554,4.8555,4.8554,2.0364
3162,16661,5.0451,5.0451,5.0451,-2.7289999999999996,110.98,196.267,4.0956,4.0278,4.0278,4.0278,2.8989
3163,16741,3.8299,3.8299,3.8299,-3.1689999999999996,72.76,107.06700000000001,4.8938,3.1844,3.1844,3.1843,3.3796
3164,16743,8.5547,8.5547,7.636,-0.483,8.713,23.689,1.5145,6.7689,6.7694,6.3107,1.2788
3165,16744,28.9037,28.9037,12.4133,-0.544,41.593,51.288999999999994,0.9693,14.5452,14.5453,9.7315,0.2415
3166,16748,30.5635,30.5635,12.4464,-0.514,33.187,43.744,0.7392,16.5136,16.5116,10.1444,0.0405
3167,16753,3.6084,3.6084,5.5668,-1.829,19.833,68.722,3.2993,2.9378,2.9378,4.2031,2.3665
3168,16769,4.6467,4.6467,4.9558,-3.182,108.287,192.97799999999998,3.8777,3.8179,3.8179,4.0139,2.5404
3169,16777,6.2328,6.2328,6.2328,-1.507,85.44,155.3,2.7560000000000002,4.7062,4.7061,4.7061,1.2216
3170,16790,6.4309,6.4309,5.9502,-0.78,9.413,29.122,2.1586,4.8722,4.8723,4.7131,1.8209
3171,16820,17.4846,17.4846,12.4107,-0.469,44.913000000000004,55.821999999999996,1.0371,13.1418,13.1423,9.9043,0.5721
3172,16933,15.3642,15.3643,11.7515,-0.609,43.347,54.111000000000004,1.2384,12.2837,12.286,9.9261,0.8852
3173,16946,2.3001,2.3001,2.3032,-1.421,5.98,30.633000000000003,7.2996,1.8543,1.8544,1.8579,5.2539
3174,16968,5.1406,5.1406,5.9425,-2.93,26.24,98.03299999999999,1.9735,3.6004,3.6004,3.5519,0.3933
3175,17003,5.4424,5.4424,5.4424,-2.545,58.88,96.833,2.7293,3.4235,3.4235,3.4232,0.6463
3176,17032,6.3534,6.3534,6.3534,-0.818,28.86,67.9,3.2052,4.7542,4.7542,4.7542,1.7168
3177,17049,12.6343,12.6343,15.0898,-0.561,60.893,84.35600000000001,1.0411,8.2293,8.2294,8.6445,0.0209
3178,17066,7.3544,7.3544,7.3544,-1.235,109.84,185.167,2.3083,5.6421,5.6421,5.6421,0.8672
3179,17100,22.8143,22.8143,28.1068,-0.13699999999999998,15.7,29.733,0.0142,16.6641,16.6641,20.0861,0.0105
3180,17106,3.1131,3.1019,3.1039,-2.106,11.6,24.4,6.9675,2.4697,2.4695,2.4627,5.3593
3181,17108,48.3305,48.3305,19.1944,-0.23199999999999998,73.34,144.967,0.0016,32.9434,32.9434,11.7822,0.0009
3182,17118,2.0149,2.0180000000000002,2.0385,-1.482,8.74,25.033,8.8483,1.663,1.6572,1.6795,5.3323
3183,17155,16.0718,13.3826,14.8377,-0.742,27.333000000000002,38.922,0.4681,12.3919,11.0326,11.7174,0.0779
3184,17159,35.0016,35.0016,35.0016,-1.854,85.68,206.4,0.0482,27.2375,27.2461,27.2433,0.0375
3185,17174,9.3845,9.3845,9.8953,-0.003,128.56,133.533,1.8453,8.2584,8.2584,8.486,1.361
3186,17179,4.5657,4.5657,4.5657,-3.51,150.12,216.5,4.4967,3.7334,3.7334,3.7334,3.1657
3187,17185,3.9581,3.9581,3.9581,-2.907,52.88,86.23299999999999,4.0178,3.3074,3.3075,3.3078,2.5091
3188,17188,3.0292,3.0292,3.0941,-0.385,12.28,21.767,6.6389,2.4974,2.4974,2.5424,5.1063
3189,17212,2.7804,2.8619,2.8799,-1.85,93.60700000000001,101.544,7.7598,2.3646,2.4325,2.4511,6.1648
3190,17228,4.9056,4.9056,4.9056,-0.982,8.96,27.833000000000002,3.5795,3.6993,3.6993,3.6992,2.5076
3191,17230,3.2417,3.2417,3.2417,-1.5419999999999998,24.54,35.3,3.9988,2.3356,2.3357,2.3356,2.1309
3192,17241,4.2898,4.2898,3.7319,-3.917,35.22,157.067,5.2649,3.6453,3.6452,3.2128,4.3423
3193,17243,5.8687,5.8704,5.3813,-1.7819999999999998,45.233000000000004,123.256,3.5632,4.4106,4.4115,4.0477,1.9542
3194,17244,5.7844,5.7844,4.8779,-1.765,21.967,53.644,3.5562,4.6142,4.6143,3.946,2.9192
3195,17245,6.7302,6.7302,5.2312,-1.63,20.773000000000003,45.056000000000004,2.8886,5.3936,5.3934,4.3143,2.2806
3196,17246,5.0048,5.0048,4.2434,-3.051,36.0,63.4,4.2734,5.0063,5.0058,4.3018,3.824
3197,17248,6.3619,6.3619,4.8925,-1.4509999999999998,24.793000000000003,53.356,3.5098,5.1793,5.1794,4.0606,2.7918
3198,17251,2.2401,2.2401,2.2401,-3.009,29.94,50.4,9.1548,1.8453,1.8453,1.8453,6.3265
3199,17254,9.7841,10.4941,8.8186,-1.266,78.507,172.511,2.1238,8.1637,8.8349,7.5334,1.6472
3200,17259,2.6221,2.6221,2.6221,-2.623,11.02,37.766999999999996,4.9303,2.0566,2.0564,2.0566,3.6738
3201,17260,3.1565,3.1565,3.1565,-2.4530000000000003,22.84,46.367,5.5811,2.5302,2.5301,2.5301,4.5872
3202,17261,3.6435,3.6435,3.6435,-1.599,12.88,23.066999999999997,3.8794,3.022,3.0217,3.0213,3.1464
3203,17263,2.4475,2.4475,2.4475,-2.61,22.52,41.033,5.6241,1.944,1.9439,1.9439,3.6825
3204,17264,3.5711,3.5711,3.5711,-1.485,5.54,22.133000000000003,3.1948,2.8191,2.8192,2.819,2.2692
3205,17266,4.0052,4.0052,4.0052,-2.237,8.28,44.5,2.9039,3.3407,3.3407,3.3408,2.4916
3206,17272,2.2324,2.2324,2.2324,-2.9210000000000003,25.66,44.167,8.277000000000001,1.8147,1.8147,1.8146,5.5871
3207,17278,8.0879,9.3952,9.6448,-1.278,76.18,157.0,1.7971,6.6121,7.4092,7.7137,1.232
3208,17286,2.5028,2.571,2.4607,-0.22899999999999998,4.967,10.544,5.7432,1.8482,1.8468,1.8196,3.1404
3209,17288,3.5255,3.5255,3.6116,-1.43,13.073,43.156000000000006,3.6443,2.2268,2.2268,2.1754,1.4133
3210,17304,3.5261,3.5261,3.5681,-0.439,8.76,18.3,3.9943,2.7049,2.7048,2.7678,3.3082
3211,17326,33.6419,33.6419,33.6419,-0.109,4.84,9.067,0.7481,40.516,40.5345,40.524,0.2417
3212,17332,7.4023,7.4023,7.4102,-0.26,9.52,15.967,1.5527,5.3272,5.3268,5.3939,0.6523
3213,17353,20.5277,20.5277,20.5841,0.575,8.513,17.489,0.5052,16.3901,16.3923,16.7215,0.036000000000000004
3214,17355,32.3725,32.3725,32.3725,-0.08900000000000001,2.86,4.7669999999999995,0.0116,25.9793,25.9744,25.9724,0.0079
3215,17407,9.3953,9.3953,9.3953,-0.494,12.78,19.9,1.8486,6.1438,6.1437,6.1437,0.8406
3216,17467,1.9585,1.902,2.0405,-2.964,26.186999999999998,54.678000000000004,11.1273,1.6109,1.5717,1.6651,7.0472
3217,17468,13.9589,13.9589,12.019,-1.755,26.427,66.878,0.8086,10.7218,10.7218,9.6002,0.0262
3218,17542,7.6831,7.6831,7.6831,-0.511,10.78,15.167,1.9609,5.3469,5.3469,5.347,1.0325
3219,17547,2.6393,2.6393,2.6393,-0.354,14.48,21.733,8.9977,1.9821,1.9821,1.9821,6.6294
3220,17574,3.9433,3.9425,4.1188,-0.235,15.58,25.4,5.6612,2.9435,2.9438,3.0402,4.237
3221,17709,41.7543,41.7543,41.7543,-0.364,39.52,64.567,0.0417,32.7705,32.7705,32.7705,0.0127
3222,17711,40.6748,40.6748,40.6748,-0.965,26.54,181.533,0.0288,38.7619,38.762,38.7621,0.0157
3223,17748,45.3872,45.3872,45.3872,-0.287,35.5,62.266999999999996,0.0224,38.3502,38.3502,38.3502,0.0209
3224,17770,43.4961,43.4961,43.4961,-0.302,50.2,64.867,0.0144,37.1535,37.1535,37.1535,0.0041
3225,17811,30.2342,30.2342,52.2307,-0.179,2.5069999999999997,24.410999999999998,0.0073,26.76,26.76,100.0569,0.0043
3226,17831,7.6427,6.994,7.5591,-1.382,30.226999999999997,62.31100000000001,3.2822,6.4304,5.9935,6.3819,2.4308
3227,17898,11.2074,11.2074,15.6041,-0.789,62.06,165.033,0.6775,8.5883,8.5883,9.1227,0.0349
3228,17899,2.3209999999999997,2.3153,2.3074,-2.8789999999999996,28.22,24.433000000000003,8.5856,1.8629,1.8618,1.8566,5.6843
3229,17900,49.8379,49.8379,49.8379,-0.33,98.14,279.867,0.0171,44.3489,44.3489,44.3489,0.0045
3230,17903,3.9613,3.7007,3.78,-1.143,78.313,93.056,5.3748,3.1565,2.889,2.9966,3.7701
3231,17965,3.9833,3.9832,3.9818,-2.476,75.28,147.86700000000002,3.8914,2.9198,2.9177,2.9154,2.0984
3232,18023,48.8293,48.8293,48.8293,-0.39299999999999996,45.94,69.467,0.0373,35.5968,35.5968,35.5968,0.0138
3233,18059,11.8043,11.8043,11.3448,-0.099,13.04,53.233000000000004,0.8001,8.2288,8.2891,8.3332,0.7235
3234,18143,2.6119,2.9022,2.5628,-0.33399999999999996,9.58,16.4,5.0688,1.9995,2.1954,2.0552,2.6471
3235,18144,47.8867,47.8867,47.8867,0.098,7.78,15.167,0.0342,48.9974,48.9974,48.9974,0.0234
3236,18145,9.3467,9.3467,8.8437,-1.9040000000000001,22.213,76.289,1.9734,7.7484,7.7484,7.3345,1.5333
3237,18167,24.6383,24.6383,25.1032,-0.55,76.753,146.356,0.387,25.3763,25.3744,25.802,0.022000000000000002
3238,18201,17.4952,17.4953,17.4953,-0.018000000000000002,9.66,28.8,1.1218,13.0284,13.0284,13.0284,0.7967
3239,18206,28.166,28.166,28.166,-0.196,18.92,48.833,0.1163,19.9947,19.9943,19.9968,0.0827
3240,18213,6.495,6.495,6.5394,-0.763,24.44,64.067,2.8728,4.6739999999999995,4.6739999999999995,4.7524,1.3734
3241,18234,13.4024,13.4024,13.4024,-0.3,88.44,129.6,0.0383,11.9603,11.9603,11.9603,0.0066
3242,18270,3.0892,3.0892,3.1927,-2.596,18.307000000000002,41.978,7.5946,2.5682,2.5682,2.6172,5.5663
3243,18290,4.2445,4.2445,4.2445,-2.583,137.36,200.733,3.5092,3.1892,3.1893,3.1893,1.2162
3244,18304,40.0835,40.0835,40.0835,-1.203,40.12,62.867,0.6758,21.7553,21.7553,21.7553,0.0474
3245,18373,2.1877,2.1877,2.2753,-4.39,37.64,91.367,10.8438,1.835,1.835,1.8913,6.9921
3246,18434,35.8963,35.8963,35.8963,-0.774,90.18,187.5,0.013999999999999999,31.5982,31.5982,31.5982,0.0139
3247,18544,47.4404,47.4404,47.4404,-0.74,24.64,181.967,0.0514,41.2964,41.2965,41.2964,0.0478
3248,18561,4.9203,4.9203,4.9203,-0.301,2.24,33.033,2.9851,3.1432,3.1434,3.1433,1.0307
3249,18572,9.2597,9.2597,10.0058,-1.173,25.673000000000002,56.156000000000006,0.1579,6.5469,6.5606,7.0827,0.0913
3250,18574,7.6814,7.4481,8.3307,-1.534,31.733,59.356,1.7358,6.0371,5.8263,6.2428,0.7301
3251,18575,7.9206,7.9677,7.6766,-1.147,23.473000000000003,60.356,2.5628,6.2416,6.2601,6.0546,1.6575
3252,18577,7.6659,8.315,7.6784,-1.383,16.087,51.411,1.7951,5.8427,6.2232,5.9912,1.0063
3253,18581,6.0461,6.4081,6.4424,-1.4169999999999998,14.693,36.122,2.8495,5.2566,5.4308,5.4288,1.9083
3254,18582,11.0776,11.1003,9.189,-1.168,28.14,57.967,1.3465,8.3125,8.2343,7.3938,0.0718
3255,18583,9.9955,11.0789,11.9312,-1.125,25.593000000000004,60.68899999999999,1.2497,7.7974,8.3301,8.5086,0.7289
3256,18584,13.3423,12.0615,10.8715,-1.06,16.9,61.833,1.0782,8.6218,8.1838,7.7544,0.0925
3257,18586,10.9122,10.5987,9.8879,-1.156,32.6,63.233000000000004,1.2817,7.9907,7.8955,7.4333,0.3318
3258,18592,4.9327,4.9327,5.1711,-1.3019999999999998,5.3,19.933,3.2824,3.9857,3.9854,4.0953,2.1706
3259,18604,35.9833,35.9833,35.9833,-1.104,34.32,56.0,0.5778,24.516,24.516,24.516,0.1178
3260,18619,4.6269,4.6269,4.6063,-3.365,56.446999999999996,115.27799999999999,3.6797,3.8034,3.8002,3.7461,1.8827
3261,18631,46.1832,46.1832,46.1832,-0.763,55.72,152.267,0.0597,34.778,34.7795,34.7715,0.0181
3262,18657,27.1474,27.1474,27.1474,-0.9690000000000001,23.16,39.2,0.8023,19.863,19.8628,19.8629,0.6175
3263,18683,45.7996,45.7994,45.7994,-0.5429999999999999,52.22,79.933,0.0086,34.5224,34.5223,34.5223,0.0011
3264,18691,2.6811,2.6811,2.3035,-2.57,25.767,49.678000000000004,7.3611,2.2087,2.2086,1.9851,4.2478
3265,18696,4.9054,4.9318,5.6167,-0.929,10.66,19.9,1.9903,4.1867,4.0623,4.6257,1.676
3266,18710,7.5979,7.1016,7.5809,-1.367,32.853,63.522,3.2437,6.2549,5.9338,6.2773,2.4242
3267,18723,7.9906,7.9906,7.6781,-1.651,35.687,70.111,2.5108,6.9753,6.9787,6.7471,1.7491
3268,18731,6.301,11.2286,10.4828,-0.58,10.167,20.811,1.7754,4.5,7.9751,7.5328,1.051
3269,18733,15.8414,14.7798,11.4596,-0.713,13.947000000000001,24.844,0.9299,9.2249,8.9259,7.8867,0.0981
3270,18757,5.3566,5.3566,5.3228,-1.452,15.593,29.555999999999997,2.7076,4.7346,4.7346,4.6689,2.3588
3271,18764,4.367,4.406000000000001,4.3311,-3.1839999999999997,81.993,158.156,4.1013,3.5155,3.556,3.4793,3.0423
3272,18769,4.5273,4.9493,4.6592,-0.551,66.86,64.6,3.9168,3.4411,3.7261,3.5368,2.4905
3273,18777,2.7242,2.7242,2.3135,-2.591,26.14,54.7,6.9657,2.2322,2.2324,2.0048,4.5257
3274,18780,35.167,35.167,35.167,-0.728,93.18,229.6,0.0171,39.8606,39.8606,39.8606,0.0016
3275,18794,31.9439,31.944000000000003,31.9439,-0.311,118.08,269.6,0.1037,26.6004,26.6005,26.6005,0.0477
3276,18833,26.5279,26.5279,26.5279,-0.579,53.94,93.3,0.4145,9.8437,9.8437,9.8437,0.0355
3277,18843,32.4728,32.4728,32.4728,-0.376,35.02,61.266999999999996,0.0451,26.0151,26.0151,26.0151,0.0373
3278,18852,5.7711,5.595,5.7164,-1.635,13.4,29.2,2.9369,5.0762,4.8417,4.9332,2.4583
3279,18887,2.4238,2.9163,2.3632,-2.182,27.406999999999996,43.211000000000006,4.5309,2.0047,2.3663,1.9589,3.2278
3280,18906,9.8384,15.1903,13.4887,-2.544,34.953,63.089,0.6703,14.6368,28.0775,19.8619,0.0062
3281,18936,9.8256,9.8256,9.8256,-0.425,-7.08,29.7,1.5919999999999999,8.3507,8.3326,8.4216,1.2182
3282,18937,21.0778,21.0778,21.0778,-0.57,73.54,136.567,1.2595,20.5614,20.5611,20.561,1.2126
3283,18944,17.6021,17.6021,17.6021,-1.016,40.82,111.133,0.6609999999999999,15.6853,15.6626,15.7789,0.5798
3284,18950,22.5264,22.5264,22.5265,-1.089,17.8,55.367,0.8604,9.4453,9.4444,9.4489,0.5926
3285,18952,44.4474,44.4474,44.4476,-0.34299999999999997,38.8,57.766999999999996,0.1596,48.8591,48.8607,48.8588,0.0768
3286,18954,22.6595,22.6595,22.6595,-0.44,-4.7,51.367,0.4402,18.4204,18.4206,18.4175,0.1932
3287,18965,18.7173,18.7173,18.7173,-0.818,64.9,112.367,0.9172,18.0627,18.0628,18.0632,0.9024
3288,18969,27.0106,27.0105,27.0106,-0.5710000000000001,46.8,121.6,0.5161,35.185,35.1738,35.1623,0.1148
3289,18970,8.9849,8.9849,8.9849,-0.532,5.9,50.633,2.5137,7.9624,7.9624,7.9624,1.8942
3290,18971,45.9607,45.9608,45.9605,-0.273,15.48,126.6,0.0963,39.8438,39.8439,39.8437,0.0259
3291,18972,22.0203,22.0203,22.0203,-0.782,55.18,121.46700000000001,0.47600000000000003,22.0748,22.0749,22.0746,0.1523
3292,18978,27.6761,27.676,27.676,-0.491,49.04,110.93299999999999,0.5491,27.5578,27.558000000000003,27.558000000000003,0.1678
3293,18981,27.3189,27.3189,27.3189,-0.72,40.38,98.1,0.386,21.0171,21.0171,21.0171,0.0518
3294,18995,17.2265,17.2265,17.2265,-1.006,61.74,154.9,1.4126,16.1892,16.1891,16.1895,1.3683
3295,18996,25.9757,25.9756,25.9757,-0.03,51.12,157.1,1.1357,23.1621,23.1621,23.1621,1.0697
3296,18997,18.4517,18.4517,18.4518,-1.025,62.28,136.7,1.0604,17.4316,17.4316,17.4316,0.9979
3297,19010,46.2656,44.6984,45.9341,-0.11599999999999999,64.96,139.267,0.0075,49.5581,50.2478,51.1009,0.006
3298,19012,12.4037,12.4037,12.4037,-0.7240000000000001,13.36,27.566999999999997,0.8168,9.6215,9.6183,9.6315,0.2499
3299,19017,25.1351,25.1351,25.1351,-0.977,17.06,33.733000000000004,0.8248,17.7714,17.7703,17.771,0.6315
3300,19024,5.8176,5.8498,6.2238,-2.137,32.613,86.12200000000001,3.1106,4.4536,4.6512,4.793,2.4679
3301,19041,23.570999999999998,23.570999999999998,23.570999999999998,-0.47100000000000003,12.94,18.167,0.9381,7.7977,7.7979,7.7979,0.8322
3302,19067,4.3481,4.467,4.6083,-0.715,38.06,54.2,5.1898,3.133,3.1513,3.2181,3.2944
3303,19096,42.5948,42.5948,42.5948,-0.33299999999999996,67.22,163.533,0.0904,46.0659,46.0659,46.0659,0.0058
3304,19104,32.199,32.1989,32.1989,-1.0170000000000001,34.66,191.467,0.0919,29.5103,29.5107,29.5105,0.0047
3305,19126,3.6226,3.6226,3.1958,-2.372,73.22,121.3,4.6275,2.9422,2.9422,2.6274,3.571
3306,19135,44.3841,44.3841,44.3841,-0.574,22.68,138.3,0.0284,33.7453,33.7453,33.7453,0.0029
3307,19152,3.7681,3.7681,3.5895,-3.359,25.28,49.033,0.083,10.948,13.6276,3.4809,0.0014
3308,19269,4.1639,4.1639,4.1639,-3.216,66.48,137.4,3.3046,3.7734,3.7742,3.7736,3.2799
3309,19317,10.5833,10.5833,11.2939,-0.381,50.653,78.189,1.2671,9.0695,9.068999999999999,9.5882,0.6931
3310,19324,3.1309,3.1309,3.0527,-4.0760000000000005,59.673,163.589,7.2393,2.5743,2.5743,2.5346,5.6507
3311,19336,6.2511,6.2511,6.2511,-3.497,119.56,197.36700000000002,2.5198,5.1663,5.1663,5.1663,1.9474
3312,19351,42.9453,42.9453,42.9453,-0.35700000000000004,39.68,65.033,0.0045,34.5633,34.5633,34.5633,0.003
3313,19369,46.729,46.729,46.729,-0.682,44.36,135.933,0.0466,34.9046,34.9046,34.9046,0.045
3314,19380,36.0812,36.0812,36.0812,-0.465,124.96,260.067,0.1352,34.5348,34.5348,34.5348,0.1325
3315,19430,38.7714,38.7714,39.1089,-0.218,59.173,147.122,0.0076,32.9571,32.9571,31.1881,0.0054
3316,19462,2.6175,2.6175,2.2378,-2.563,25.94,49.967,7.3681,2.1497,2.1501,1.9094,4.1868
3317,19519,3.4895,3.4895,4.2736,-1.865,5.807,14.911,3.5905,3.1566,3.1686,3.6536,2.5145
3318,19555,7.4919,7.4919,7.4919,-2.3819999999999997,113.3,197.033,1.1852,5.9048,5.9048,5.9048,0.9299
3319,19655,31.691,31.691,37.4146,-1.39,16.42,71.233,0.5255,4.433,4.4588,12.6499,0.0342
3320,19712,4.4686,4.4686,3.8352,-2.9330000000000003,45.36,97.56700000000001,3.4891,3.8931,3.8932,3.1939,1.8848
3321,19738,41.1765,41.1765,22.4329,-0.46299999999999997,98.22,190.233,0.0022,33.1787,33.1787,21.6608,0.0021
3322,19758,7.4911,6.7686,7.3939,-1.4,28.873,60.456,3.1926,6.478,5.9547,6.3975,2.4984
3323,19809,4.3946,4.3946,4.5458,-1.159,10.152999999999999,33.389,4.3027,3.2566,3.2566,3.3847,3.114
3324,19852,8.564,8.9306,8.6068,-2.261,45.986999999999995,86.244,1.5036,6.6404,6.891,6.7435,0.2472
3325,19919,3.8391,3.8391,3.7011,-3.1180000000000003,85.493,162.289,6.4809,3.0871,3.0874,2.9963,4.5871
3326,19944,4.9951,4.9951,5.3260000000000005,-2.656,66.3,146.067,2.5075,4.1339999999999995,4.1339999999999995,4.5333,1.9835
3327,20036,5.7253,5.7256,3.4083,-0.14,56.48,116.96700000000001,2.3154,3.9445,3.9447,2.8782,1.1634
3328,20045,11.7952,11.7954,15.2333,-0.5760000000000001,20.587,36.811,1.0066,8.1645,8.1636,10.2651,0.27399999999999997
3329,20052,13.8883,13.8888,13.3965,-0.48,18.433,37.122,0.7425,7.827999999999999,7.8532,7.8727,0.1922
3330,20053,10.9479,9.7813,11.6237,-0.43700000000000006,20.007,39.111,1.7372,8.1786,7.5122,8.5784,1.0627
3331,20055,14.909,11.7583,16.2646,-0.599,23.566999999999997,41.144,1.8727,10.4018,8.4494,11.152999999999999,1.2002
3332,20058,14.5904,14.5904,6.7808,0.025,17.5,46.233000000000004,1.651,9.4124,9.414,5.4782,1.0632
3333,20060,5.1511,5.1512,3.6066,0.8190000000000001,185.38,220.2,3.4738,4.3744,4.3744,3.1143,2.0164
3334,20063,17.5203,17.5204,10.7768,-0.6659999999999999,35.147,57.911,1.3139,16.6749,16.6787,9.6123,0.9418
3335,20065,16.2116,16.2126,9.5285,-0.958,44.266999999999996,71.47800000000001,1.3644,15.1857,15.1769,8.8015,0.958
3336,20067,6.1362,6.215,10.2304,-0.483,14.247,31.944000000000003,0.5016,6.7922,6.9095,12.7032,0.1101
3337,20069,4.6111,4.6111,3.4931,0.612,209.447,191.511,5.9486,3.9597,3.9597,2.9867,4.7438
3338,20072,19.2433,19.244,12.3174,-0.044000000000000004,32.753,44.022,1.0461,17.587,17.5866,10.8665,0.8919
3339,20074,2.9758,2.9758,2.9676,-2.801,80.327,117.711,7.2414,2.4829,2.4826,2.4767,5.4765
3340,20075,3.2349,3.2349,3.2349,-2.5989999999999998,162.88,281.767,6.2428,2.6762,2.6763,2.6769,5.1164
3341,20076,7.6341,7.6341,4.6078,-0.359,10.7,16.933,2.2803,4.7255,4.7256,3.3535,0.8868
3342,20079,2.847,3.5946,2.4949,-0.389,5.44,6.632999999999999,0.9587,2.5881,2.5785,2.2881,0.1582
3343,20080,8.836,8.836,5.3317,-0.856,26.487,37.144,1.7626,8.0906,8.0838,4.8405,0.945
3344,20081,8.2782,8.2801,4.5246,0.046,10.287,13.710999999999999,1.3508,7.5935,7.5955,4.2116,1.2853
3345,20082,10.4168,10.4168,6.2303,-0.568,20.627,28.578000000000003,1.2874,9.5742,9.5721,5.6134,1.1593
3346,20083,9.5728,9.5728,5.8433,-0.667,24.7,33.7,0.9703,8.847000000000001,8.8432,5.361000000000001,0.7035
3347,20085,10.3163,10.3163,6.3596,-0.505,22.913,31.289,1.7257,9.2451,9.2453,5.6107,1.2188
3348,20086,9.3875,9.3875,4.913,-0.151,9.927,14.478,1.2292,8.156,8.1565,4.2525,1.2284
3349,20087,7.7129,7.7129,4.5019,-0.466,16.633,22.355999999999998,1.5869,6.9024,6.9021,3.9669,1.3336
3350,20088,9.9239,9.9239,5.7103,-0.9229999999999999,24.08,35.1,1.4715,9.3063,9.3012,5.2983,1.2069
3351,20090,18.9568,18.9583,11.8381,-0.036000000000000004,30.947,41.343999999999994,1.0761,17.2905,17.291,10.4443,0.9517
3352,20091,11.2551,11.2551,6.6224,-0.22,18.487000000000002,24.711,0.3517,10.6043,10.6078,6.1718,0.1471
3353,20094,16.0165,16.0158,9.9446,-0.765,44.44,63.467,0.9229999999999999,15.7373,15.7291,9.3026,0.5842
3354,20103,10.2734,10.2734,9.0413,-0.31,19.267,30.278000000000002,1.4380000000000002,9.4391,9.4454,8.1031,0.917
3355,20107,6.1041,25.3301,13.0315,-1.7930000000000001,15.767000000000001,44.878,2.5105,4.5609,4.6662,4.6807,0.0127
3356,20108,9.4531,9.7284,8.3029,-0.135,13.867,25.078000000000003,1.459,8.5942,8.8647,7.6193,1.1785
3357,20113,19.7859,11.0297,10.1,-0.993,15.127,26.611,0.8977,13.2964,8.4046,8.0317,0.0505
3358,20116,10.6557,10.6557,6.4628,-0.8690000000000001,31.866999999999997,45.578,1.6380000000000001,9.8089,9.8075,5.9022,0.8253
3359,20117,11.0912,11.0912,6.9569,-0.518,24.46,33.667,1.6884,10.0119,10.0116,6.0954,1.1257
3360,20119,12.7352,12.7347,7.7035,-0.38799999999999996,20.533,30.022,0.8887,11.6806,11.6786,6.9627,0.7377
3361,20120,11.8651,11.8655,7.3475,-0.56,24.573,33.589,1.3405,11.1127,11.110999999999999,6.7909,1.1396
3362,20121,13.6518,13.6518,7.4433,-0.203,12.187000000000001,21.644000000000002,1.1798,11.905999999999999,11.9067,6.4826,1.135
3363,20123,18.3213,18.3292,11.4467,-0.39,29.113000000000003,52.388999999999996,0.3659,16.6507,16.6591,10.3673,0.1377
3364,20124,10.65,10.6501,6.627999999999999,-0.74,28.7,40.4,1.1208,9.7251,9.7213,5.9496,0.6921
3365,20125,18.7395,18.734,11.4938,-0.217,5.54,45.333,0.1909,16.9432,16.9362,10.488,0.1657
3366,20126,18.0585,18.0558,10.0579,-0.525,-3.573,60.744,0.3103,15.7756,15.7735,9.0472,0.0003
3367,20128,11.1342,11.1342,7.0046,-0.623,27.226999999999997,37.078,0.9479,9.6411,9.6427,5.8631,0.526
3368,20129,15.7469,15.7437,10.0719,-0.664,2.247,60.378,0.4423,15.068,15.0646,9.0352,0.2885
3369,20131,19.8087,19.7949,12.4035,-0.29,32.853,47.722,0.1862,17.4193,17.4049,10.9231,0.1657
3370,20138,18.8204,18.8045,11.5662,-0.45799999999999996,27.96,52.3,0.19399999999999998,18.0864,18.0703,10.7772,0.13699999999999998
3371,20139,16.1365,16.0688,9.3268,-0.28600000000000003,21.493000000000002,30.122,0.514,14.5157,14.4659,8.2573,0.115
3372,20146,15.2829,15.2804,9.3219,-0.7809999999999999,-11.24,65.4,0.6891,13.7416,13.7399,8.1078,0.687
3373,20147,18.5771,18.5107,11.3772,-0.47700000000000004,38.393,58.022,0.5005,17.7205,17.5076,18.6925,0.0039
3374,20149,19.2931,19.2979,12.1233,-0.247,34.707,48.778,0.2822,-4.6747,-5.0413,10.417,0.1995
3375,20151,20.1581,20.1369,12.8835,-0.341,33.486999999999995,50.244,0.1875,21.6396,21.7379,12.0273,0.0877
3376,20152,18.4945,18.4779,11.1647,-0.502,38.187,58.511,0.5116,16.6695,16.6303,9.9424,0.0038
3377,20153,12.0875,12.0873,7.3147,-0.708,25.973000000000003,36.256,1.1456,10.9309,10.9355,6.4137,0.5455
3378,20160,13.8483,13.8483,8.3942,-0.262,17.987000000000002,25.244,0.242,14.1093,13.8586,9.4024,0.2022
3379,20161,16.366,16.352,10.4322,-0.5870000000000001,41.413000000000004,59.321999999999996,1.3071,14.866,14.8465,9.3358,0.9856
3380,20163,12.1884,12.1885,6.6457,-0.52,21.747,33.644,0.23600000000000002,10.1199,10.1199,5.61,0.0616
