,material_id,formula,nsites,point_group,space_group,volume,structure,eij_max,v_max,piezoelectric_tensor
692,mp-7667,K2S3,10.0,mm2,36.0,284.98812999999996,"Full Formula (K4 S6)
Reduced Formula: K2S3
abc   :   6.295977   6.295978   7.587627
angles:  90.000000  90.000000 108.642178
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  S     0.387109  0.072638  0.500384
  1  S     0.612891  0.927362  0.000384
  2  S     0.927362  0.612891  0.500384
  3  S     0.072638  0.387109  0.000384
  4  S     0.80019   0.19981   0.845966
  5  S     0.19981   0.80019   0.345966
  6  K     0.417481  0.582519  0.657021
  7  K     0.582519  0.417481  0.157021
  8  K     0.894319  0.105681  0.386944
  9  K     0.105681  0.894319  0.886944",0.113028,"[1.0, 0.0, 0.7142900000000001]","[[ 0.       0.       0.       0.       0.0659   0.     ]
 [ 0.       0.       0.      -0.01647  0.       0.     ]
 [ 0.22729  0.00654  0.00095  0.       0.       0.     ]]"
693,mp-7670,K2Se3,10.0,mm2,36.0,320.110777997,"Full Formula (K4 Se6)
Reduced Formula: K2Se3
abc   :   6.605860   6.605860   7.752184
angles:  90.000000  90.000000 108.866399
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  K     0.098474  0.901526  0.871068
  1  K     0.901526  0.098474  0.371068
  2  K     0.588138  0.411862  0.149752
  3  K     0.411862  0.588138  0.649752
  4  Se    0.792762  0.207238  0.817841
  5  Se    0.207238  0.792762  0.317841
  6  Se    0.088466  0.40771   0.999569
  7  Se    0.911534  0.59229   0.499569
  8  Se    0.59229   0.911534  0.999569
  9  Se    0.40771   0.088466  0.499569",0.329346,"[1.0, 0.0, 1.0]","[[ 0.       0.       0.       0.       0.32651  0.     ]
 [ 0.       0.       0.      -0.01174  0.       0.     ]
 [ 0.35246  0.07692  0.25256  0.       0.       0.     ]]"
694,mp-28369,GeH3Cl,10.0,mm2,36.0,191.43511398099997,"Full Formula (Ge2 H6 Cl2)
Reduced Formula: GeH3Cl
abc   :   4.814918   4.814918   8.583061
angles:  90.000000  90.000000 105.833432
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  H     0.217275  0.550671  0.540353
  1  H     0.782725  0.449329  0.040353
  2  H     0.449329  0.782725  0.040353
  3  H     0.550671  0.217275  0.540353
  4  H     0.67166   0.67166   0.3697
  5  H     0.32834   0.32834   0.8697
  6  Cl    0.814887  0.814887  0.756307
  7  Cl    0.185113  0.185113  0.256307
  8  Ge    0.562576  0.562576  0.950455
  9  Ge    0.437424  0.437424  0.450455",0.20037,"[0.0, 0.0, 1.0]","[[ 0.       0.       0.       0.      -0.02801  0.     ]
 [ 0.       0.       0.      -0.02723  0.       0.     ]
 [-0.08297 -0.03316 -0.20037  0.       0.       0.     ]]"
695,mp-849318,Na2FeO2,10.0,mm2,36.0,135.029450868,"Full Formula (Na4 Fe2 O4)
Reduced Formula: Na2FeO2
abc   :   3.001729   5.496505   8.507389
angles:  90.000000  90.000000 105.846309
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Na    0.143669  0.287337  0.667351
  1  Na    0.391249  0.782498  0.8471
  2  Na    0.856331  0.712663  0.167351
  3  Na    0.608751  0.217502  0.3471
  4  Fe    0.122474  0.244949  0.00371
  5  Fe    0.877526  0.755051  0.50371
  6  O     0.272887  0.545775  0.404166
  7  O     0.484792  0.969582  0.592563
  8  O     0.727113  0.454225  0.904166
  9  O     0.515208  0.030418  0.092563",0.167882,"[1.0, 0.0, 0.6000000000000001]","[[ 0.       0.       0.       0.      -0.13031  0.     ]
 [ 0.       0.       0.      -0.03865  0.       0.     ]
 [-0.34393 -0.40543  0.08463  0.       0.       0.     ]]"
696,mp-754401,Al2O3,10.0,mm2,36.0,133.908532229,"Full Formula (Al4 O6)
Reduced Formula: Al2O3
abc   :   5.597846   5.597846   4.968741
angles:  90.000000  90.000000  59.321371
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Al    0.004598  0.329366  0.931139
  1  Al    0.670634  0.995402  0.931139
  2  Al    0.329366  0.004598  0.431139
  3  Al    0.995402  0.670634  0.431139
  4  O     0.228431  0.771569  0.49432
  5  O     0.097757  0.339636  0.585571
  6  O     0.660364  0.902243  0.585571
  7  O     0.339636  0.097757  0.085571
  8  O     0.902243  0.660364  0.085571
  9  O     0.771569  0.228431  0.99432",0.331092,"[0.0, 1.0, 0.6666700000000001]","[[ 0.       0.       0.       0.       0.26575  0.     ]
 [ 0.       0.       0.      -0.37789  0.       0.     ]
 [-0.33922 -0.53692  0.11845  0.       0.       0.     ]]"
697,mp-777522,LiFeF3,10.0,mm2,36.0,117.012252459,"Full Formula (Li2 Fe2 F6)
Reduced Formula: LiFeF3
abc   :   7.538442  14.744307   5.022894
angles:  89.893926  89.894248  12.098371
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Li    0.51122   0.525287  0.014377
  1  Li    0.508876  0.464791  0.513792
  2  Fe    0.505944  0.164703  0.483321
  3  Fe    0.5044    0.830306  0.983017
  4  F     0.502398  0.269066  0.757067
  5  F     0.506965  0.726373  0.257073
  6  F     0.51304   0.053973  0.231071
  7  F     0.507395  0.936052  0.730806
  8  F     0.505739  0.399474  0.183289
  9  F     0.5057    0.594972  0.68322",0.738442,"[1.0, 0.0, 1.0]","[[ 0.       0.       0.       0.       0.35236  0.     ]
 [ 0.       0.       0.      -0.22972  0.       0.     ]
 [ 1.20435  0.17254  0.53192  0.       0.       0.     ]]"
698,mp-867745,Ge2N2O,10.0,mm2,36.0,138.72876019999998,"Full Formula (Ge4 N4 O2)
Reduced Formula: Ge2N2O
abc   :   3.093821   8.910619   5.109958
angles:  90.001761  89.999542 100.003983
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Ge    0.443178  0.885166  0.372007
  1  Ge    0.217499  0.435466  0.88286
  2  Ge    0.782417  0.564567  0.382864
  3  Ge    0.556822  0.114871  0.872015
  4  N     0.112082  0.225311  0.934542
  5  N     0.24255   0.484942  0.526339
  6  N     0.757362  0.515078  0.026354
  7  N     0.887909  0.774726  0.434519
  8  O     0.468868  0.937692  0.034251
  9  O     0.531146  0.062348  0.534249",0.45175,"[0.0, 0.0, 1.0]","[[ 0.       0.       0.       0.      -0.01648  0.     ]
 [ 0.       0.       0.       0.02773  0.       0.     ]
 [-0.00967  0.28736 -0.45175  0.       0.       0.     ]]"
699,mp-560088,Cs2Li3F5,10.0,mm2,38.0,170.92311439600002,"Full Formula (Cs2 Li3 F5)
Reduced Formula: Cs2Li3F5
abc   :   4.050390   4.134609  10.413591
angles: 101.450412  90.000000  90.000000
Sites (10)
  #  SP      a         b         c
---  ----  ---  --------  --------
  0  Cs    0    0.268283  0.536565
  1  Cs    0.5  0.618457  0.236915
  2  Li    0    0.423117  0.846234
  3  Li    0    0.01389   0.027781
  4  Li    0.5  0.877299  0.754597
  5  F     0    0.914812  0.829625
  6  F     0    0.109887  0.219774
  7  F     0.5  0.779955  0.559909
  8  F     0.5  0.390607  0.781214
  9  F     0    0.512962  0.025925",0.05599,"[0.0, 0.0, 1.0]","[[ 0.       0.       0.       0.      -0.       0.     ]
 [ 0.       0.       0.      -0.       0.       0.     ]
 [-0.09969 -0.07113  0.05599  0.       0.       0.     ]]"
700,mp-673798,K3ClO,10.0,mm2,38.0,286.878104361,"Full Formula (K6 Cl2 O2)
Reduced Formula: K3ClO
abc   :   5.275614  10.433535   7.374156
angles:  44.973054  90.000000  90.000000
Sites (10)
  #  SP      a         b         c
---  ----  ---  --------  --------
  0  K     0    0.206242  0.5
  1  K     0    0.697754  0.088295
  2  K     0    0.286048  0.911705
  3  K     0.5  0.477439  0.99755
  4  K     0.5  0.974989  0.00245
  5  K     0    0.79432   0.5
  6  Cl    0.5  0.500954  0.5
  7  Cl    0.5  0.003067  0.5
  8  O     0    0.992435  0.002018
  9  O     0    0.494452  0.997982",1.04985,"[0.0, 0.0, 1.0]","[[ 0.       0.       0.       0.      -0.1642   0.     ]
 [ 0.       0.       0.      -0.       0.       0.     ]
 [-0.98605 -0.12588 -1.04985  0.       0.       0.     ]]"
701,mp-778819,LiMnF3,10.0,mm2,38.0,127.308599681,"Full Formula (Li2 Mn2 F6)
Reduced Formula: LiMnF3
abc   :   6.416992   6.416881   3.242472
angles:  89.930241  89.915228  72.461248
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Li    0.499826  0.500519  0.50017
  1  Li    0.993137  0.991532  0.500602
  2  Mn    0.000697  0.497751  0.00108
  3  Mn    0.496944  0.000721  0.001075
  4  F     0.192239  0.551929  0.500939
  5  F     0.450499  0.806858  0.501641
  6  F     0.861117  0.862486  0.007007
  7  F     0.137357  0.138638  0.009067
  8  F     0.805452  0.453803  0.501705
  9  F     0.548359  0.193831  0.501016",0.26488,"[0.0, 0.0, 1.0]","[[ 0.       0.       0.       0.       0.081    0.     ]
 [ 0.       0.       0.      -0.       0.       0.     ]
 [ 0.15401  0.29275  0.26488  0.       0.       0.     ]]"
702,mp-777672,LiFeF3,10.0,mm2,38.0,121.138652491,"Full Formula (Li2 Fe2 F6)
Reduced Formula: LiFeF3
abc   :   6.304775   6.303753   3.235396
angles:  90.185556  90.198391  70.404734
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Li    0.995017  0.00012   0.501118
  1  Li    0.501589  0.498996  0.500315
  2  Fe    0.000703  0.497678  0.00242
  3  Fe    0.500705  0.000146  0.002469
  4  F     0.186631  0.553258  0.501549
  5  F     0.447366  0.813658  0.503634
  6  F     0.862255  0.857382  0.011556
  7  F     0.142164  0.137288  0.01131
  8  F     0.818682  0.436217  0.504001
  9  F     0.564356  0.181402  0.50204",2.2e-05,"[0.8571400000000001, 0.0, 1.0]","[[ 0.e+00  0.e+00  0.e+00  0.e+00  0.e+00  0.e+00]
 [ 0.e+00  0.e+00  0.e+00  0.e+00  0.e+00  0.e+00]
 [-4.e-05  5.e-05 -2.e-05  0.e+00  0.e+00  0.e+00]]"
703,mp-760484,TmBO3,10.0,mm2,40.0,116.355529516,"Full Formula (Tm2 B2 O6)
Reduced Formula: TmBO3
abc   :   4.207525   3.881799   8.470664
angles:  90.000470  89.999647 122.751271
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Tm    0.064172  0.000718  1.7e-05
  1  Tm    0.06418   0.000745  0.499985
  2  B     0.495842  0.732519  0.249995
  3  B     0.76351   0.267176  0.750006
  4  O     0.326197  0.655994  0.101588
  5  O     0.32619   0.656001  0.398414
  6  O     0.878354  0.894397  0.250002
  7  O     0.670514  0.343574  0.601479
  8  O     0.670506  0.343573  0.898512
  9  O     0.984537  0.105402  0.75",1.67838,"[0.0, 0.0, 1.0]","[[ 0.       0.       0.       0.      -0.02531  0.     ]
 [ 0.       0.       0.      -0.53753  0.       0.     ]
 [ 0.9489  -0.40147 -1.67838  0.       0.       0.     ]]"
704,mp-760477,SmBO3,10.0,mm2,40.0,128.49754568,"Full Formula (Sm2 B2 O6)
Reduced Formula: SmBO3
abc   :   4.212431   4.052359   8.811023
angles:  90.000602  90.000034 121.313748
Sites (10)
  #  SP           a         b          c
---  ----  --------  --------  ---------
  0  Sm    0.056053  2e-05     -1e-06
  1  Sm    0.056023  1.9e-05    0.500001
  2  B     0.499208  0.742545   0.250002
  3  B     0.756657  0.25748    0.749998
  4  O     0.332346  0.657169   0.106914
  5  O     0.332359  0.657181   0.393091
  6  O     0.880224  0.932486   0.249997
  7  O     0.675182  0.342827   0.60691
  8  O     0.67516   0.342822   0.893087
  9  O     0.947789  0.067551   0.75",0.9378700000000001,"[0.0, 0.0, 1.0]","[[ 0.       0.       0.       0.       0.05431  0.     ]
 [ 0.       0.       0.      -0.44205  0.       0.     ]
 [ 1.04203 -0.29463 -0.93787  0.       0.       0.     ]]"
705,mp-760457,YBO3,10.0,mm2,40.0,121.225473209,"Full Formula (Y2 B2 O6)
Reduced Formula: YBO3
abc   :   4.124077   3.967681   8.671747
angles:  90.000321  90.000028 121.314635
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Y     0.052264  3.4e-05   0.999999
  1  Y     0.05224   1e-05     0.5
  2  B     0.501873  0.743266  0.250001
  3  B     0.758619  0.256732  0.750002
  4  O     0.335119  0.659373  0.10415
  5  O     0.335127  0.659369  0.395853
  6  O     0.893022  0.934811  0.250005
  7  O     0.675771  0.340649  0.604153
  8  O     0.675775  0.340663  0.895839
  9  O     0.958189  0.065192  0.75",1.1661700000000002,"[0.0, 0.0, 1.0]","[[ 0.       0.       0.       0.       0.05253  0.     ]
 [ 0.       0.       0.      -0.57202  0.       0.     ]
 [ 1.21064 -0.32099 -1.16617  0.       0.       0.     ]]"
706,mp-760405,ErBO3,10.0,mm2,40.0,117.210516286,"Full Formula (Er2 B2 O6)
Reduced Formula: ErBO3
abc   :   4.071933   3.915688   8.606045
angles:  89.999974  90.000000 121.329699
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Er    0.05138   1e-06     0.999993
  1  Er    0.051388  7e-06     0.500006
  2  B     0.502462  0.742644  0.249998
  3  B     0.759757  0.25737   0.750002
  4  O     0.333829  0.658577  0.10261
  5  O     0.333819  0.658574  0.39739
  6  O     0.895902  0.933784  0.250001
  7  O     0.675218  0.341465  0.602619
  8  O     0.675223  0.341473  0.89738
  9  O     0.962023  0.066205  0.75",1.26136,"[0.0, 0.0, 1.0]","[[ 0.       0.       0.       0.      -0.06049  0.     ]
 [ 0.       0.       0.      -0.61673  0.       0.     ]
 [ 1.18457 -0.32818 -1.26136  0.       0.       0.     ]]"
707,mp-753318,DyBO3,10.0,mm2,40.0,120.537082645,"Full Formula (Dy2 B2 O6)
Reduced Formula: DyBO3
abc   :   4.113352   3.956124   8.671067
angles:  90.000041  89.999818 121.323608
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Dy    0.052462  2.6e-05   0
  1  Dy    0.052449  2e-06     0.5
  2  B     0.501869  0.74344   0.25
  3  B     0.758436  0.256566  0.75
  4  O     0.333568  0.658731  0.103573
  5  O     0.333561  0.658718  0.396426
  6  O     0.892411  0.934863  0.25
  7  O     0.674842  0.341292  0.603577
  8  O     0.674849  0.341306  0.896421
  9  O     0.957553  0.065155  0.750001",1.17079,"[0.0, 0.0, 1.0]","[[ 0.       0.       0.       0.      -0.01653  0.     ]
 [ 0.       0.       0.      -0.59933  0.       0.     ]
 [ 1.14077 -0.31583 -1.17079  0.       0.       0.     ]]"
708,mp-753056,HoBO3,10.0,mm2,40.0,118.517970246,"Full Formula (Ho2 B2 O6)
Reduced Formula: HoBO3
abc   :   4.106447   3.928088   8.618539
angles:  90.000201  90.000021 121.513500
Sites (10)
  #  SP           a          b         c
---  ----  --------  ---------  --------
  0  Ho    0.053749   6e-06     0
  1  Ho    0.053737  -3e-06     0.499999
  2  B     0.501321   0.742469  0.249993
  3  B     0.75887    0.257547  0.750008
  4  O     0.333209   0.659191  0.103049
  5  O     0.333205   0.65919   0.396956
  6  O     0.893097   0.930364  0.250003
  7  O     0.674012   0.340829  0.603048
  8  O     0.674021   0.340828  0.896945
  9  O     0.962778   0.069676  0.749998",1.26116,"[0.0, 0.0, 1.0]","[[ 0.       0.       0.       0.      -0.04132  0.     ]
 [ 0.       0.       0.      -0.60609  0.       0.     ]
 [ 1.1103  -0.35332 -1.26116  0.       0.       0.     ]]"
709,mp-558728,Cs3Li2F5,10.0,mm2,42.0,204.13706727099998,"Full Formula (Cs3 Li2 F5)
Reduced Formula: Cs3Li2F5
abc   :   4.246124   4.246125  11.717984
angles: 100.539581 100.539586  89.475367
Sites (10)
  #  SP           a         b          c
---  ----  --------  --------  ---------
  0  Cs    0.049123  0.049122  -4e-06
  1  Cs    0.410087  0.410087   0.726245
  2  Cs    0.683634  0.683634   0.273771
  3  Li    0.282581  0.282581   0.439027
  4  Li    0.843669  0.843669   0.560955
  5  F     0.549781  0.549781   5.6e-05
  6  F     0.179425  0.179426   0.272303
  7  F     0.233625  0.733616   0.499978
  8  F     0.733616  0.233624   0.499978
  9  F     0.907301  0.9073     0.727691",1.31882,"[0.0, 0.0, 1.0]","[[0.      0.      0.      0.      0.2968  0.     ]
 [0.      0.      0.      0.25378 0.      0.     ]
 [0.98759 0.2976  1.31882 0.      0.      0.     ]]"
710,mp-27253,Au2O3,10.0,mm2,43.0,141.033070375,"Full Formula (Au4 O6)
Reduced Formula: Au2O3
abc   :   4.055809   5.703789   6.830636
angles:  83.940978  72.729471  69.173676
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  O     0.445446  0.5       0.5
  1  O     0.195446  0         1
  2  O     0.770213  0.034666  0.664286
  3  O     0.469164  0.965334  0.335714
  4  O     0.684499  0.534666  0.835714
  5  O     0.054878  0.465334  0.164286
  6  Au    0.933767  0.232114  0.408429
  7  Au    0.57431   0.767886  0.591571
  8  Au    0.415881  0.267886  0.908429
  9  Au    0.592196  0.732114  0.091571",0.305898,"[0.0, 1.0, 0.83333]","[[ 0.       0.       0.       0.      -0.04343  0.     ]
 [ 0.       0.       0.       0.26242  0.       0.     ]
 [ 0.26023  0.45717  0.12969  0.       0.       0.     ]]"
711,mp-546190,Ag2O3,10.0,mm2,43.0,132.928321361,"Full Formula (Ag4 O6)
Reduced Formula: Ag2O3
abc   :   3.782960   5.672071   6.838011
angles:  84.714474  73.936621  70.523930
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  O     0.783337  0.033587  0.664455
  1  O     0.066786  0.46635   0.164462
  2  O     0.697734  0.533702  0.835526
  3  O     0.415402  0.499966  0.499999
  4  O     0.481328  0.966365  0.335539
  5  Ag    0.585433  0.734105  0.093965
  6  Ag    0.569687  0.765932  0.593933
  7  O     0.165248  6e-05     0.999979
  8  Ag    0.929579  0.234051  0.406049
  9  Ag    0.413864  0.265881  0.906095",0.252598,"[0.0, 1.0, 0.8571400000000001]","[[0.      0.      0.      0.      0.05975 0.     ]
 [0.      0.      0.      0.17096 0.      0.     ]
 [0.30847 0.40646 0.13051 0.      0.      0.     ]]"
712,mp-8943,PtF4,10.0,mm2,43.0,137.236175305,"Full Formula (Pt2 F8)
Reduced Formula: PtF4
abc   :   5.604242   5.604242   5.690485
angles: 106.279433 106.279428 115.513771
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  F     0.991497  0.763463  0.182123
  1  F     0.58134   0.809374  0.817877
  2  F     0.033596  0.305649  0.317392
  3  F     0.988257  0.716204  0.682608
  4  F     0.055649  0.283596  0.817392
  5  F     0.466204  0.238257  0.182608
  6  F     0.559374  0.83134   0.317877
  7  F     0.513463  0.241497  0.682123
  8  Pt    0.753309  0.253309  0.5
  9  Pt    0.003309  0.003309  1",0.39041,"[0.0, 0.0, 1.0]","[[0.      0.      0.      0.      0.0885  0.     ]
 [0.      0.      0.      0.08699 0.      0.     ]
 [0.44571 0.43608 0.39041 0.      0.      0.     ]]"
713,mp-13868,PdF4,10.0,mm2,43.0,135.42377486700002,"Full Formula (Pd2 F8)
Reduced Formula: PdF4
abc   :   5.582094   5.582094   5.649440
angles: 106.867444 106.867444 114.373413
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  F     0.979329  0.759719  0.188878
  1  F     0.570841  0.790451  0.811122
  2  F     0.009459  0.290733  0.311568
  3  F     0.979165  0.697891  0.688432
  4  F     0.040733  0.259459  0.811568
  5  F     0.447891  0.229165  0.188432
  6  F     0.540451  0.820841  0.311122
  7  F     0.509719  0.229329  0.688878
  8  Pd    0.738206  0.238206  0.5
  9  Pd    0.988206  0.988206  1",0.43151999999999996,"[0.0, 0.0, 1.0]","[[0.      0.      0.      0.      0.12575 0.     ]
 [0.      0.      0.      0.11867 0.      0.     ]
 [0.38834 0.39513 0.43152 0.      0.      0.     ]]"
714,mp-760432,Cu2O3,10.0,mm2,43.0,104.612709919,"Full Formula (Cu4 O6)
Reduced Formula: Cu2O3
abc   :   5.191349   3.608712   6.227257
angles:  73.154780  84.213526  69.540392
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Cu    0.269521  0.313016  0.094738
  1  Cu    0.768688  0.159661  0.405068
  2  Cu    0.230378  0.332743  0.594691
  3  Cu    0.73118   0.676904  0.904971
  4  O     0.00033   0.176936  0.001388
  5  O     0.531971  0.524167  0.163356
  6  O     0.032214  0.437823  0.335775
  7  O     0.500606  0.928494  0.500452
  8  O     0.967573  0.806325  0.66392
  9  O     0.467539  0.220164  0.835641",0.41393900000000006,"[1.0, 0.0, 0.8571400000000001]","[[ 0.       0.       0.       0.       0.26177  0.     ]
 [ 0.       0.       0.      -0.00899  0.       0.     ]
 [ 0.69355  0.51735  0.2015   0.       0.       0.     ]]"
715,mp-764697,Li3VOF5,10.0,mm2,44.0,128.558321918,"Full Formula (Li3 V1 O1 F5)
Reduced Formula: Li3VOF5
abc   :   6.232627   5.488226   6.403352
angles:  54.649384  89.983290 124.484502
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Li    0.181158  0.467549  0.269572
  1  Li    0.338733  0.004815  0.502917
  2  Li    0.713283  0.523304  0.742868
  3  V     0.998058  0.998206  0.003005
  4  O     0.72788   0.988551  0.00834
  5  F     0.327797  0.00159   0.997259
  6  F     0.048701  0.998343  0.313866
  7  F     0.754198  0.404026  0.294841
  8  F     0.047181  0.000353  0.690756
  9  F     0.341617  0.592447  0.707579",0.498283,"[0.0, 1.0, 0.6000000000000001]","[[ 0.       0.       0.       0.      -0.05705  0.     ]
 [ 0.       0.       0.       1.5377   0.       0.     ]
 [-0.12979 -0.06257 -0.43885  0.       0.       0.     ]]"
716,mp-676038,Ga5(PS)3,11.0,mm2,25.0,241.884905723,"Full Formula (Ga5 P3 S3)
Reduced Formula: Ga5(PS)3
abc   :   3.831250  23.155557   6.703757
angles:  29.711864  55.144569  60.239803
Sites (11)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Ga    0.001325  0.007721  0.975514
  1  Ga    0.001325  0.325612  0.021837
  2  Ga    0.007051  0.666667  0.992949
  3  Ga    0.004988  0.497711  0.00188
  4  Ga    0.004988  0.835622  0.988144
  5  P     0.25252   0.495203  0.261872
  6  P     0.253444  0.666667  0.246556
  7  P     0.25252   0.83813   0.233088
  8  S     0.243589  0.003305  0.246496
  9  S     0.234661  0.166667  0.265339
 10  S     0.243589  0.330028  0.266325",0.200762,"[1.0, 0.0, 0.7142900000000001]","[[ 0.       0.       0.       0.      -0.36298  0.     ]
 [ 0.       0.       0.      -0.15379  0.       0.     ]
 [-0.16684  0.04493  0.01605  0.       0.       0.     ]]"
717,mp-561475,V2MoO8,11.0,mm2,35.0,155.934340218,"Full Formula (V2 Mo1 O8)
Reduced Formula: V2MoO8
abc   :   3.713238   4.333199   9.867382
angles:  90.001859 100.841471  90.000443
Sites (11)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  V     0.187975  0.044028  0.375891
  1  V     0.812026  0.044095  0.624099
  2  Mo    0.999974  0.036108  0.999993
  3  O     0.999995  0.432807  2e-06
  4  O     0.290676  0.959904  0.581325
  5  O     0.09749   0.945497  0.195124
  6  O     0.813803  0.417214  0.627804
  7  O     0.709336  0.959849  0.418687
  8  O     0.186207  0.417127  0.372199
  9  O     0.902519  0.945561  0.80487
 10  O     0.5       0.944809  5e-06",1.9506400000000002,"[0.0, 0.0, 1.0]","[[ 0.       0.       0.       0.       0.9712   0.     ]
 [ 0.       0.       0.      -1.52564  0.       0.     ]
 [ 0.09641 -0.02813  1.95064  0.       0.       0.     ]]"
718,mp-560882,SeO2,12.0,mm2,26.0,193.020401021,"Full Formula (Se4 O8)
Reduced Formula: SeO2
abc   :   4.662733   5.216335   7.935918
angles:  90.000000  90.000000  90.000000
Sites (12)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Se    0.747298  0.5       0.004335
  1  Se    0.884617  0         0.628202
  2  Se    0.252702  0.5       0.504335
  3  Se    0.115383  0         0.128202
  4  O     0.240976  0         0.322571
  5  O     0.155406  0.251072  0.658903
  6  O     0.844594  0.251072  0.158903
  7  O     0.600898  0.5       0.537287
  8  O     0.399102  0.5       0.037287
  9  O     0.155406  0.748928  0.658903
 10  O     0.759024  0         0.822571
 11  O     0.844594  0.748928  0.158903",0.530918,"[0.0, 0.33333, 1.0]","[[ 0.       0.       0.       0.       0.15925  0.     ]
 [ 0.       0.       0.       0.54776  0.       0.     ]
 [-0.06486  0.29103  0.52862  0.       0.       0.     ]]"
719,mp-644419,LiHS,12.0,mm2,26.0,190.985908806,"Full Formula (Li4 H4 S4)
Reduced Formula: LiHS
abc   :   6.165266   3.943035   7.856314
angles:  90.000000  90.000000  90.000000
Sites (12)
  #  SP          a         b         c
---  ----  -------  --------  --------
  0  Li    0.25004  0.499273  0.248587
  1  Li    0.74996  0.499273  0.248587
  2  Li    0.74996  0.500727  0.748587
  3  Li    0.25004  0.500727  0.748587
  4  H     0        0.013507  0.933768
  5  H     0        0.986493  0.433768
  6  H     0.5      0.875431  0.499636
  7  H     0.5      0.124569  0.999636
  8  S     0        0.002339  0.762256
  9  S     0        0.997661  0.262256
 10  S     0.5      0.53338   0.499775
 11  S     0.5      0.46662   0.999775",0.150376,"[0.0, 0.8571400000000001, 1.0]","[[ 0.       0.       0.       0.      -0.04028  0.     ]
 [ 0.       0.       0.      -0.30175  0.       0.     ]
 [ 0.04027  0.00586 -0.12618  0.       0.       0.     ]]"
720,mp-763095,FeOF,12.0,mm2,26.0,138.6731186,"Full Formula (Fe4 O4 F4)
Reduced Formula: FeOF
abc   :   6.694990   9.465834   3.095313
angles:  90.000000  90.000000 135.014000
Sites (12)
  #  SP           a         b    c
---  ----  --------  --------  ---
  0  Fe    0.994906  0.016704  0
  1  Fe    0.038504  0.516704  0
  2  Fe    0.463787  0.477682  0.5
  3  Fe    0.491577  0.977682  0.5
  4  O     0.196334  0.500607  0.5
  5  O     0.31542   0.306195  0
  6  O     0.296971  0.806195  0
  7  O     0.80488   0.000607  0.5
  8  F     0.196355  0.000866  0.5
  9  F     0.706803  0.697945  0
 10  F     0.689088  0.197945  0
 11  F     0.805376  0.500866  0.5",0.9040100000000001,"[0.0, 0.0, 1.0]","[[ 0.       0.       0.       0.       0.51676  0.     ]
 [ 0.       0.       0.      -0.06107  0.       0.     ]
 [ 0.62216  0.00166 -0.90401  0.       0.       0.     ]]"
721,mp-29510,Hg2TeO3,12.0,mm2,28.0,266.217220443,"Full Formula (Hg4 Te2 O6)
Reduced Formula: Hg2TeO3
abc   :   3.794294   6.009844  11.674599
angles:  90.000000  90.000000  90.000000
Sites (12)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Hg    0.03935   0.813998  0.557588
  1  Hg    0.03935   0.186002  0.442412
  2  Hg    0.03935   0.186002  0.057588
  3  Hg    0.03935   0.813998  0.942412
  4  Te    0.448169  0.537158  0.25
  5  Te    0.448169  0.462842  0.75
  6  O     0.109431  0.52252   0.126062
  7  O     0.109431  0.47748   0.873938
  8  O     0.109431  0.47748   0.626062
  9  O     0.109431  0.52252   0.373938
 10  O     0.561168  0.234317  0.25
 11  O     0.561168  0.765683  0.75",0.55618,"[0.0, 0.0, 1.0]","[[ 0.       0.       0.       0.      -0.30164  0.     ]
 [ 0.       0.       0.       0.03866  0.       0.     ]
 [-0.28534 -0.31492  0.55618  0.       0.       0.     ]]"
